tissue,variant,editing_level,score
Artery,baseline,2.85579419400519,0.7618937492370605
Artery,baseline,1.39652014652015,0.555501401424408
Artery,baseline,1.43387530405838,0.9428444504737854
Artery,baseline,3.06324110671937,0.9833254814147949
Artery,baseline,13.1607997056298,0.9807384610176086
Artery,baseline,4.32832707551106,0.9520233273506165
Artery,baseline,8.80296174413821,0.9654486775398254
Artery,baseline,3.7037037037037,0.5730134844779968
Artery,baseline,1.78571428571429,0.05539600923657417
Artery,baseline,5.12820512820513,0.4160888195037842
Artery,baseline,14.5038167938931,0.7134897708892822
Artery,baseline,4.47761194029851,0.4102170169353485
Artery,baseline,1.88679245283019,0.2399870753288269
Artery,baseline,6.28571428571429,0.1923574060201645
Artery,baseline,9.83606557377049,0.46062785387039185
Artery,baseline,5.91715976331361,0.12633366882801056
Artery,baseline,10.9090909090909,0.6064947843551636
Artery,baseline,3.75,0.8428802490234375
Artery,baseline,9.74025974025974,0.44015684723854065
Artery,baseline,2.32558139534884,0.02108149044215679
Artery,baseline,7.18562874251497,0.020291466265916824
Artery,baseline,9.14285714285714,0.21025151014328003
Artery,baseline,12.9032258064516,0.1393038034439087
Artery,baseline,3.87096774193548,0.027274958789348602
Artery,baseline,10.2739726027397,0.09098732471466064
Artery,baseline,13.6,0.0561133474111557
Artery,baseline,1.61290322580645,0.12129316478967667
Artery,baseline,3.2520325203252,0.021912971511483192
Artery,baseline,4.0650406504065,0.007743316236883402
Artery,baseline,5.35714285714286,0.16026008129119873
Artery,baseline,1.69491525423729,0.008856495842337608
Artery,baseline,13.9130434782609,0.37988460063934326
Artery,baseline,2.4390243902439,0.0047132708132267
Artery,baseline,10.8695652173913,0.07325159013271332
Artery,baseline,14.8148148148148,0.18995246291160583
Artery,baseline,6.38297872340426,0.2975589334964752
Artery,baseline,7.87878787878788,0.05469193682074547
Artery,baseline,12.7167630057803,0.022210339084267616
Artery,baseline,3.81679389312977,0.4934362769126892
Artery,baseline,5.73770491803279,0.09046079963445663
Artery,baseline,10.6951871657754,0.7557384967803955
Artery,baseline,8.29493087557604,0.7714669108390808
Artery,baseline,13.4199134199134,0.5024506449699402
Artery,baseline,1.16731517509728,0.17765885591506958
Artery,baseline,2.57510729613734,0.8890442252159119
Artery,baseline,6.07287449392713,0.8138893842697144
Artery,baseline,5.859375,0.9624323844909668
Artery,baseline,3.58565737051793,0.9438177943229675
Artery,baseline,11.9521912350598,0.9756256937980652
Artery,baseline,1.2396694214876,0.9127437472343445
Artery,baseline,1.98675496688742,0.6604439616203308
Artery,baseline,1.49253731343284,0.10140968859195709
Artery,baseline,2.35849056603774,0.9565211534500122
Artery,baseline,1.22950819672131,0.9669859409332275
Artery,baseline,11.4774889029803,0.7572407126426697
Artery,baseline,9.09090909090909,0.6607916951179504
Artery,baseline,7.89022298456261,0.6260093450546265
Artery,baseline,3.01339285714286,0.2681713402271271
Artery,baseline,3.26797385620915,0.43355435132980347
Artery,baseline,14.2245989304813,0.2377976030111313
Artery,baseline,4.08055113937467,0.030849754810333252
Artery,baseline,4.07662082514735,0.13147228956222534
Artery,baseline,6.42045454545455,0.21866707503795624
Artery,baseline,5.88574725908829,0.07441648095846176
Artery,baseline,10.0174723354688,0.26653099060058594
Artery,baseline,10.9144542772861,0.3186957538127899
Artery,baseline,8.63039399624766,0.2672945559024811
Artery,baseline,6.15563298490128,0.8703223466873169
Artery,baseline,2.43572395128552,0.05123240873217583
Artery,baseline,3.69357045143639,0.43849512934684753
Artery,baseline,5.30864197530864,0.7269951701164246
Artery,baseline,3.13549832026876,0.2682373523712158
Artery,baseline,14.6134239592184,0.5228788256645203
Artery,baseline,5.39130434782609,0.10385844111442566
Artery,baseline,9.33786078098472,0.11419913172721863
Artery,baseline,4.85512920908379,0.02071423828601837
Artery,baseline,2.36336779911374,0.04172813519835472
Artery,baseline,13.5416666666667,0.1047569066286087
Artery,baseline,1.19940029985008,0.03314366564154625
Artery,baseline,1.1025886864813,0.037494298070669174
Artery,baseline,1.76056338028169,0.6772788763046265
Artery,baseline,1.13207547169811,0.019325926899909973
Artery,baseline,6.91906005221932,0.9295485615730286
Artery,baseline,12.8952262864228,0.75892174243927
Artery,baseline,9.16943521594684,0.046976327896118164
Artery,baseline,12.6296522269677,0.9199131727218628
Artery,baseline,4.78755236385398,0.9626225829124451
Artery,baseline,2.53399258343634,0.6114474534988403
Artery,baseline,1.45348837209302,0.8617512583732605
Artery,baseline,12.5160462130937,0.6795011162757874
Artery,baseline,11.5054378935318,0.6891608834266663
Artery,baseline,1.85830429732869,0.45089104771614075
Artery,baseline,1.96304849884527,0.6914905905723572
Artery,baseline,6.84776457272213,0.6696291565895081
Artery,baseline,5.82264957264957,0.16262730956077576
Artery,baseline,8.01506186121571,0.07559572160243988
Artery,baseline,2.41023118544024,0.1222936138510704
Artery,baseline,8.57422831945125,0.07547613233327866
Artery,baseline,10.1748095024653,0.04569932073354721
Artery,baseline,1.87590187590188,0.5573015213012695
Artery,baseline,3.2258064516129,0.6485674977302551
Artery,baseline,1.82529335071708,0.48574477434158325
Artery,baseline,1.46699266503668,0.6330654621124268
Artery,baseline,2.85359801488834,0.6291344165802002
Artery,baseline,2.90275761973875,0.6389057040214539
Artery,baseline,2.52659574468085,0.5181839466094971
Artery,baseline,8.59481582537517,0.6496005058288574
Artery,baseline,1.39664804469274,0.6042436957359314
Artery,baseline,9.69044414535666,0.7053568959236145
Artery,baseline,1.39103554868624,0.0649808868765831
Artery,baseline,7.25689404934688,0.6378380656242371
Artery,baseline,3.98162327718224,0.6653884649276733
Artery,baseline,1.63447251114413,0.12152627855539322
Artery,baseline,1.31795716639209,0.20727436244487762
Artery,baseline,13.8211382113821,0.7660595774650574
Artery,baseline,8.16993464052288,0.5595602989196777
Artery,baseline,9.32642487046632,0.6647201180458069
Artery,baseline,6.71031096563011,0.5164576172828674
Artery,baseline,3.60655737704918,0.39243781566619873
Artery,baseline,1.75718849840256,0.29551154375076294
Artery,baseline,3.15457413249211,0.23976847529411316
Artery,baseline,3.08943089430894,0.16185064613819122
Artery,baseline,3.51145038167939,0.2559308111667633
Artery,baseline,2.36593059936909,0.2584357261657715
Artery,baseline,2.83464566929134,0.3163502514362335
Artery,baseline,1.27186009538951,0.3449430465698242
Artery,baseline,11.9349005424955,0.7921339869499207
Artery,baseline,14.7260273972603,0.8461655974388123
Artery,baseline,3.50262697022767,0.5064411163330078
Artery,baseline,2.08667736757624,0.7058730721473694
Artery,baseline,6.74846625766871,0.8540109395980835
Artery,baseline,2.4,0.20972685515880585
Artery,baseline,4.45859872611465,0.6929792165756226
Artery,baseline,1.9047619047619,0.29011058807373047
Artery,baseline,6.9023569023569,0.844065248966217
Artery,baseline,2.35988200589971,0.1446080207824707
Artery,baseline,1.30718954248366,0.5858933925628662
Artery,baseline,6.94736842105263,0.9278843402862549
Artery,baseline,6.58682634730539,0.9071431756019592
Artery,baseline,1.67014613778706,0.1394990235567093
Artery,baseline,3.55239786856128,0.19185727834701538
Artery,baseline,2.25352112676056,0.23885150253772736
Artery,baseline,6.765899864682,0.20853178203105927
Artery,baseline,1.1968085106383,0.11780621111392975
Artery,baseline,1.17647058823529,0.011006655171513557
Artery,baseline,4.04551201011378,0.8089309930801392
Artery,baseline,7.61154855643045,0.8979756832122803
Artery,baseline,1.87032418952618,0.6914177536964417
Artery,baseline,12.1518987341772,0.9719813466072083
Artery,baseline,5.96026490066225,0.9335183501243591
Artery,baseline,5.88235294117647,0.9797531366348267
Artery,baseline,2.01072386058981,0.41366660594940186
Artery,baseline,8.93561103810775,0.96158766746521
Artery,baseline,1.09622411693057,0.8685294389724731
Artery,baseline,1.230012300123,0.9720327854156494
Artery,baseline,5.41871921182266,0.9883707761764526
Artery,baseline,2.12234706616729,0.8998317718505859
Artery,baseline,3.60696517412935,0.9474050998687744
Artery,baseline,1.66865315852205,0.8068851232528687
Artery,baseline,3.11284046692607,0.46998029947280884
Artery,baseline,3.3112582781457,0.8520734906196594
Artery,baseline,4.99325236167341,0.8316609263420105
Artery,baseline,2.77777777777778,0.9886731505393982
Artery,baseline,14.1802067946824,0.9843530058860779
Artery,baseline,6.73234811165846,0.8524958491325378
Artery,baseline,8.06962025316456,0.9322750568389893
Artery,baseline,1.47275405007364,0.9075783491134644
Artery,baseline,7.87801778907243,0.7328914403915405
Artery,baseline,4.739336492891,0.9234038591384888
Artery,baseline,1.29716981132075,0.7673273086547852
Artery,baseline,2.35849056603774,0.8318464756011963
Artery,baseline,1.49082568807339,0.8174031376838684
Artery,baseline,4.3859649122807,0.6453227400779724
Artery,baseline,2.75229357798165,0.752780020236969
Artery,baseline,6.72268907563025,0.9118584394454956
Artery,baseline,3.7037037037037,0.1927628219127655
Artery,baseline,6.48148148148148,0.7888045907020569
Artery,baseline,3.36134453781513,0.05008881911635399
Artery,baseline,3.2520325203252,0.7712103724479675
Artery,baseline,4.43037974683544,0.45613187551498413
Artery,baseline,10.8974358974359,0.9259838461875916
Artery,baseline,12.2699386503067,0.892723798751831
Artery,baseline,4.95049504950495,0.5275421142578125
Artery,baseline,4.85436893203884,0.6282743811607361
Artery,baseline,2.85714285714286,0.29046064615249634
Artery,baseline,2.65486725663717,0.7953188419342041
Artery,baseline,5.17241379310345,0.5854744911193848
Artery,baseline,8.18181818181818,0.9797062277793884
Artery,baseline,12.9310344827586,0.9724968671798706
Artery,baseline,11.0169491525424,0.979028046131134
Artery,baseline,4.0983606557377,0.9078433513641357
Artery,baseline,6.50406504065041,0.9309964179992676
Artery,baseline,5.12820512820513,0.9197338223457336
Artery,baseline,5.21739130434783,0.9242804646492004
Artery,baseline,9.64912280701754,0.8534448742866516
Artery,baseline,4.71698113207547,0.8637893199920654
Artery,baseline,2.56410256410256,0.3000873327255249
Artery,baseline,1.6260162601626,0.6594672203063965
Artery,baseline,3.53982300884956,0.6279688477516174
Artery,baseline,1.96078431372549,0.38139355182647705
Artery,baseline,1.39968895800933,0.17467345297336578
Artery,baseline,8.25082508250825,0.4254869520664215
Artery,baseline,14.5901639344262,0.5714371800422668
Artery,baseline,13.5775862068966,0.5349970459938049
Artery,baseline,8.03108808290156,0.047991883009672165
Artery,baseline,3.515625,0.0422574020922184
Artery,baseline,1.2987012987013,0.08931472152471542
Artery,baseline,2.06611570247934,0.5053974390029907
Artery,baseline,11.7924528301887,0.30356350541114807
Artery,baseline,9.52380952380952,0.5485318303108215
Artery,baseline,4.71204188481675,0.0621061772108078
Artery,baseline,2.08333333333333,0.3489741384983063
Artery,baseline,2.56410256410256,0.17093846201896667
Artery,baseline,1.62162162162162,0.15991421043872833
Artery,baseline,7.26256983240223,0.1426125019788742
Artery,baseline,4.16666666666667,0.27054908871650696
Artery,baseline,7.25806451612903,0.08685751259326935
Artery,baseline,4.54545454545455,0.30602318048477173
Artery,baseline,2.23463687150838,0.17975351214408875
Artery,baseline,13.3858267716535,0.7207120060920715
Artery,baseline,14.0794223826715,0.29601091146469116
Artery,baseline,1.36986301369863,0.03789961338043213
Artery,baseline,1.46750524109015,0.2668207883834839
Artery,baseline,6.42722117202268,0.20555338263511658
Artery,baseline,7.2013093289689,0.08975355327129364
Artery,baseline,2.40320427236315,0.03486185148358345
Artery,baseline,2.41610738255034,0.04047297313809395
Artery,baseline,4.26666666666667,0.024705788120627403
Artery,baseline,1.12676056338028,0.0066085741855204105
Artery,baseline,4.92957746478873,0.007314872927963734
Artery,baseline,4.16,0.4100206792354584
Artery,baseline,11.952861952862,0.0187456663697958
Artery,baseline,10.1083032490975,0.8251585364341736
Artery,baseline,3.68763557483731,0.3869546949863434
Artery,baseline,12.7536231884058,0.22070902585983276
Artery,baseline,5.94405594405594,0.8295842409133911
Artery,baseline,5.0,0.37649497389793396
Artery,baseline,1.44927536231884,0.09313172101974487
Artery,baseline,8.66666666666667,0.7874481678009033
Artery,baseline,6.04026845637584,0.7049893140792847
Artery,baseline,1.24223602484472,0.47955378890037537
Artery,baseline,8.69565217391304,0.9202001690864563
Artery,baseline,6.8,0.06465014070272446
Artery,baseline,9.63855421686747,0.01987060345709324
Artery,baseline,8.24742268041237,0.8885064721107483
Artery,baseline,2.25563909774436,0.9546549320220947
Artery,baseline,8.31062670299728,0.1125251054763794
Artery,baseline,2.48447204968944,0.6075766682624817
Artery,baseline,12.7252252252252,0.7082855105400085
Artery,baseline,14.4927536231884,0.6318339705467224
Artery,baseline,2.71604938271605,0.10273405909538269
Artery,baseline,2.34741784037559,0.594179093837738
Artery,baseline,1.79372197309417,0.9078444242477417
Artery,baseline,11.8203309692671,0.5441747307777405
Artery,baseline,1.53452685421995,0.7781021595001221
Artery,baseline,1.74927113702624,0.15080513060092926
Artery,baseline,13.5483870967742,0.42010369896888733
Artery,baseline,6.05095541401274,0.37290218472480774
Artery,baseline,2.50783699059561,0.15512876212596893
Artery,baseline,14.7826086956522,0.8631797432899475
Artery,baseline,4.96240601503759,0.38402625918388367
Artery,baseline,2.43531202435312,0.46256837248802185
Artery,baseline,11.7324561403509,0.8045578598976135
Artery,baseline,1.45672664952871,0.3063637912273407
Artery,baseline,1.22448979591837,0.45453447103500366
Artery,baseline,7.61750405186386,0.48053106665611267
Artery,baseline,6.51607298001738,0.6995481252670288
Artery,baseline,1.47954743255004,0.03580981492996216
Artery,baseline,6.27763041556145,0.8249498605728149
Artery,baseline,12.9222972972973,0.33580487966537476
Artery,baseline,5.6836902800659,0.4533686637878418
Artery,baseline,4.47019867549669,0.7923452258110046
Artery,baseline,2.45901639344262,0.6160157322883606
Artery,baseline,1.63487738419619,0.22262504696846008
Artery,baseline,2.38095238095238,0.09334976971149445
Artery,baseline,1.34408602150538,0.03281518444418907
Artery,baseline,1.36612021857924,0.2199089080095291
Artery,baseline,2.30547550432277,0.30016735196113586
Artery,baseline,1.48367952522255,0.461748331785202
Artery,baseline,3.27380952380952,0.4008360803127289
Artery,baseline,6.23376623376623,0.7542459964752197
Artery,baseline,6.8241469816273,0.7020306587219238
Artery,baseline,2.31958762886598,0.5358420014381409
Artery,baseline,2.00501253132832,0.08483338356018066
Artery,baseline,1.82232346241458,0.2952498495578766
Artery,baseline,3.81861575178998,0.06048230826854706
Artery,baseline,3.17796610169492,0.26799076795578003
Artery,baseline,1.88679245283019,0.026390964165329933
Artery,baseline,9.67741935483871,0.6446226835250854
Artery,baseline,1.73410404624277,0.45165756344795227
Artery,baseline,6.25,0.7521429061889648
Artery,baseline,3.59712230215827,0.6654970645904541
Artery,baseline,2.44755244755245,0.3184782564640045
Artery,baseline,1.05263157894737,0.5649023652076721
Artery,baseline,1.4218009478673,0.26621121168136597
Artery,baseline,2.10409745293466,0.33010438084602356
Artery,baseline,4.63065049614113,0.6638224720954895
Artery,baseline,8.43373493975904,0.40280529856681824
Artery,baseline,11.1570247933884,0.8908768892288208
Artery,baseline,1.92307692307692,0.7929376363754272
Artery,baseline,3.44827586206897,0.6387295722961426
Artery,baseline,11.5384615384615,0.9119911789894104
Artery,baseline,1.52671755725191,0.9280590415000916
Artery,baseline,4.54545454545455,0.4838060140609741
Artery,baseline,4.51977401129944,0.35291919112205505
Artery,baseline,4.25531914893617,0.1429406702518463
Artery,baseline,5.80912863070539,0.5542054176330566
Artery,baseline,8.4070796460177,0.4743998050689697
Artery,baseline,1.22377622377622,0.024608921259641647
Artery,baseline,1.6,0.1990794837474823
Artery,baseline,1.26050420168067,0.8773161172866821
Artery,baseline,1.45228215767635,0.8842243552207947
Artery,baseline,13.1067961165049,0.7053426504135132
Artery,baseline,4.83516483516484,0.38155537843704224
Artery,baseline,9.39947780678851,0.8549846410751343
Artery,baseline,1.9774011299435,0.8348845839500427
Artery,baseline,13.1944444444444,0.764286458492279
Artery,baseline,5.92885375494071,0.6550045609474182
Artery,baseline,8.7719298245614,0.3652615249156952
Artery,baseline,3.44827586206897,0.9420930743217468
Artery,baseline,1.82926829268293,0.9064423441886902
Artery,baseline,5.06329113924051,0.9256740212440491
Artery,baseline,1.28205128205128,0.7198807001113892
Artery,baseline,2.64900662251656,0.7768054008483887
Artery,baseline,10.7913669064748,0.9345472455024719
Artery,baseline,3.28947368421053,0.8508274555206299
Artery,baseline,4.69798657718121,0.6549749374389648
Artery,baseline,4.76190476190476,0.8000066876411438
Artery,baseline,14.0845070422535,0.7681066989898682
Artery,baseline,6.50406504065041,0.9534056186676025
Artery,baseline,3.36134453781513,0.960791289806366
Artery,baseline,1.07142857142857,0.2521968483924866
Artery,baseline,2.06489675516224,0.46004676818847656
Artery,baseline,9.16666666666667,0.7688767313957214
Artery,baseline,2.5706940874036,0.09532281756401062
Artery,baseline,7.6530612244898,0.10247330367565155
Artery,baseline,6.3943161634103,0.1413627564907074
Artery,baseline,2.45310245310245,0.0016598680522292852
Artery,baseline,2.6378896882494,0.6090204119682312
Artery,baseline,1.02389078498294,0.8270103931427002
Artery,baseline,1.44927536231884,0.06245346739888191
Artery,baseline,1.45102781136638,0.5906538963317871
Artery,baseline,2.65193370165746,0.4208173155784607
Artery,baseline,7.68584628307434,0.9299010634422302
Artery,baseline,3.03147699757869,0.9079771041870117
Artery,baseline,1.67034204476141,0.9030078649520874
Artery,baseline,1.07859733978235,0.5917071104049683
Artery,baseline,4.53078908554572,0.8747442960739136
Artery,baseline,1.19374656610559,0.7788069248199463
Artery,baseline,1.27782769292203,0.7064127922058105
Artery,baseline,1.74529944289694,0.8486706018447876
Artery,baseline,1.55590604885119,0.8650897145271301
Artery,baseline,4.99571183533448,0.8691810369491577
Artery,baseline,3.19781316440318,0.9037802219390869
Artery,baseline,1.09280213397582,0.9128684997558594
Artery,baseline,6.50787278647576,0.9528604745864868
Artery,baseline,1.0934007192147,0.9561347365379333
Artery,baseline,1.51515151515152,0.8204423785209656
Artery,baseline,14.7058823529412,0.7921618819236755
Artery,baseline,8.33333333333333,0.4485143721103668
Artery,baseline,1.19047619047619,0.029249126091599464
Artery,baseline,4.63576158940397,0.6150465607643127
Artery,baseline,8.05369127516779,0.21451079845428467
Artery,baseline,12.1387283236994,0.5638132691383362
Artery,baseline,2.33918128654971,0.4033207893371582
Artery,baseline,2.02702702702703,0.09033842384815216
Artery,baseline,3.73134328358209,0.9040828943252563
Artery,baseline,7.5187969924812,0.9765995144844055
Artery,baseline,1.5748031496063,0.04539967700839043
Artery,baseline,8.10810810810811,0.614642322063446
Artery,baseline,2.77777777777778,0.5932314991950989
Artery,baseline,4.10958904109589,0.44836413860321045
Artery,baseline,1.37931034482759,0.2243248075246811
Artery,baseline,9.58904109589041,0.17937229573726654
Artery,baseline,11.8055555555556,0.18795941770076752
Artery,baseline,5.47945205479452,0.21364788711071014
Artery,baseline,2.89855072463768,0.07808032631874084
Artery,baseline,9.375,0.18812604248523712
Artery,baseline,10.8527131782946,0.15792442858219147
Artery,baseline,12.1212121212121,0.2478882521390915
Artery,baseline,3.125,0.40459978580474854
Artery,baseline,5.8252427184466,0.9283700585365295
Artery,baseline,2.4,0.9128724932670593
Artery,baseline,3.92156862745098,0.619278073310852
Artery,baseline,5.02283105022831,0.3323511481285095
Artery,baseline,2.9535864978903,0.7976348996162415
Artery,baseline,3.6144578313253,0.35804393887519836
Artery,baseline,1.27388535031847,0.6240754127502441
Artery,baseline,1.2987012987013,0.009568699635565281
Artery,baseline,12.8378378378378,0.8552101850509644
Artery,baseline,5.33333333333333,0.9415287971496582
Artery,baseline,4.0,0.7568519711494446
Artery,baseline,1.98019801980198,0.7584715485572815
Artery,baseline,10.2803738317757,0.5262218117713928
Artery,baseline,2.58620689655172,0.9686338901519775
Artery,baseline,2.67857142857143,0.20823727548122406
Artery,baseline,7.0,0.8756024837493896
Artery,baseline,1.50375939849624,0.8050075173377991
Artery,baseline,8.59375,0.9687526226043701
Artery,baseline,1.86335403726708,0.6659662127494812
Artery,baseline,1.25786163522013,0.09784839302301407
Artery,baseline,7.21282279608192,0.6389922499656677
Artery,baseline,13.3394664213431,0.6396571397781372
Artery,baseline,8.1888246628131,0.5745479464530945
Artery,baseline,1.17531831537708,0.3620266616344452
Artery,baseline,3.33041191936897,0.8243207931518555
Artery,baseline,1.22295390404516,0.06067169830203056
Artery,baseline,7.94016110471807,0.18842004239559174
Artery,baseline,2.95081967213115,0.5797830820083618
Artery,baseline,2.78551532033426,0.38549813628196716
Artery,baseline,2.61261261261261,0.52864670753479
Artery,baseline,8.70353581142339,0.5074734091758728
Artery,baseline,13.8376383763838,0.2505140006542206
Artery,baseline,4.72972972972973,0.6410693526268005
Artery,baseline,2.53998118532455,0.2369714379310608
Artery,baseline,2.21987315010571,0.0768849104642868
Artery,baseline,4.71204188481675,0.4377513825893402
Artery,baseline,7.66902119071645,0.26664072275161743
Artery,baseline,7.38007380073801,0.22908982634544373
Artery,baseline,13.0687318489835,0.2515772581100464
Artery,baseline,3.61083249749248,0.28839194774627686
Artery,baseline,1.70854271356784,0.3580986261367798
Artery,baseline,1.98807157057654,0.4850405156612396
Artery,baseline,3.33660451422964,0.5473791360855103
Artery,baseline,5.01567398119122,0.865327775478363
Artery,baseline,9.22279792746114,0.23162682354450226
Artery,baseline,1.14335971855761,0.8042242527008057
Artery,baseline,1.76088971269694,0.14632102847099304
Artery,baseline,1.36986301369863,0.3005741536617279
Artery,baseline,1.01010101010101,0.21327969431877136
Artery,baseline,1.43781452192667,0.06951741874217987
Artery,baseline,12.8798842257598,0.890051007270813
Artery,baseline,6.36623748211731,0.7446126937866211
Artery,baseline,2.54300673148841,0.5434330701828003
Artery,baseline,1.71206225680934,0.04877626150846481
Artery,baseline,1.51878497202238,0.28161653876304626
Artery,baseline,2.64026402640264,0.6905786395072937
Artery,baseline,3.04136253041363,0.8747695684432983
Artery,baseline,2.50347705146036,0.6305820941925049
Artery,baseline,1.77705977382876,0.46303945779800415
Artery,baseline,3.35689045936396,0.6143302917480469
Artery,baseline,6.27009646302251,0.13424398005008698
Artery,baseline,13.5746606334842,0.6733715534210205
Artery,baseline,7.06075533661741,0.4165480434894562
Artery,baseline,4.74683544303798,0.4653598368167877
Artery,baseline,7.56914119359534,0.7393496632575989
Artery,baseline,1.91740412979351,0.6664115786552429
Artery,baseline,11.9341563786008,0.6963546276092529
Artery,baseline,1.54798761609907,0.28037673234939575
Artery,baseline,5.58943089430894,0.43256935477256775
Artery,baseline,3.33006856023506,0.028645331040024757
Artery,baseline,1.28558310376492,0.6364940404891968
Artery,baseline,1.87755102040816,0.2684909999370575
Artery,baseline,1.2399708242159,0.11623144894838333
Artery,baseline,1.91256830601093,0.1802004724740982
Artery,baseline,13.3039092055486,0.8644204139709473
Artery,baseline,4.1958041958042,0.8204160332679749
Artery,baseline,1.10584518167457,0.44743233919143677
Artery,baseline,2.87769784172662,0.045274462550878525
Artery,baseline,2.52808988764045,0.20868933200836182
Artery,baseline,1.5491452991453,0.02918270044028759
Artery,baseline,2.38095238095238,0.6916416883468628
Artery,baseline,1.26582278481013,0.3172341585159302
Artery,baseline,5.27601367855398,0.6053926944732666
Artery,baseline,1.72865374541645,0.5209864974021912
Artery,baseline,1.15172759138708,0.26124605536460876
Artery,baseline,1.32808657156911,0.2884425222873688
Artery,baseline,3.9957378795951,0.40542665123939514
Artery,baseline,11.1638954869359,0.6256818771362305
Artery,baseline,4.54325761237313,0.8195543885231018
Artery,baseline,2.49764373232799,0.7590811848640442
Artery,baseline,5.0790608528989,0.6720192432403564
Artery,baseline,2.27380388441497,0.6270973086357117
Artery,baseline,2.43559718969555,0.6692990660667419
Artery,baseline,6.28465804066543,0.6239650845527649
Artery,baseline,3.71066228276186,0.6208370923995972
Artery,baseline,2.12164073550212,0.5534865260124207
Artery,baseline,2.75272899857617,0.5290934443473816
Artery,baseline,9.40950552088334,0.5712762475013733
Artery,baseline,2.61780104712042,0.6769468784332275
Artery,baseline,3.65384615384615,0.6936691403388977
Artery,baseline,14.7397260273973,0.895793616771698
Artery,baseline,4.79525862068966,0.918652355670929
Artery,baseline,2.77315585135885,0.875166654586792
Artery,baseline,5.45863815419246,0.9087033867835999
Artery,baseline,4.52459016393443,0.8232920169830322
Artery,baseline,9.95059985885674,0.8851286172866821
Artery,baseline,1.31061598951507,0.30240169167518616
Artery,baseline,6.08868299139643,0.8376325964927673
Artery,baseline,2.72435897435897,0.7234307527542114
Artery,baseline,4.42571127502634,0.6946904063224792
Artery,baseline,4.00421496311907,0.9462389349937439
Artery,baseline,4.0,0.4231923818588257
Artery,baseline,1.3986013986014,0.41856423020362854
Artery,baseline,9.8159509202454,0.8303695321083069
Artery,baseline,6.37813211845103,0.9846578240394592
Artery,baseline,5.19187358916479,0.7446191310882568
Artery,baseline,2.20472440944882,0.8496538400650024
Artery,baseline,4.48430493273543,0.9640908241271973
Artery,baseline,5.71808510638298,0.950454831123352
Artery,baseline,5.5198973042362,0.9298258423805237
Artery,baseline,12.7413127413127,0.9701228737831116
Artery,baseline,8.66035182679296,0.9789441823959351
Artery,baseline,5.81113801452785,0.657139241695404
Artery,baseline,2.72108843537415,0.3580571711063385
Artery,baseline,13.5593220338983,0.6776610016822815
Artery,baseline,9.06862745098039,0.2775877118110657
Artery,baseline,14.9253731343284,0.9698696136474609
Artery,baseline,13.6939010356732,0.9566881656646729
Artery,baseline,3.6214953271028,0.808689534664154
Artery,baseline,6.81003584229391,0.26437908411026
Artery,baseline,6.01684717208183,0.3986196517944336
Artery,baseline,3.52112676056338,0.7916435599327087
Artery,baseline,7.89473684210526,0.2997232973575592
Artery,baseline,11.7206982543641,0.9478049874305725
Artery,baseline,1.41150922909881,0.7909616827964783
Artery,baseline,2.43337195828505,0.5073704123497009
Artery,baseline,3.29787234042553,0.06083475053310394
Artery,baseline,1.82857142857143,0.22098574042320251
Artery,baseline,1.15874855156431,0.7327002882957458
Artery,baseline,3.38389731621937,0.1714593917131424
Artery,baseline,7.11825487944891,0.8381825685501099
Artery,baseline,2.28013029315961,0.6962205767631531
Artery,baseline,1.51338766006985,0.14457033574581146
Artery,baseline,5.64705882352941,0.8315985202789307
Artery,baseline,2.21932114882507,0.8543967008590698
Artery,baseline,6.54911838790932,0.843114972114563
Artery,baseline,1.00125156445557,0.12162022292613983
Artery,baseline,3.83036935704514,0.5893349051475525
Artery,baseline,8.7956698240866,0.5832827687263489
Artery,baseline,8.61618798955614,0.4182490110397339
Artery,baseline,7.22222222222222,0.8093544244766235
Artery,baseline,7.4468085106383,0.09478724747896194
Artery,baseline,5.98290598290598,0.9675350189208984
Artery,baseline,2.26130653266332,0.11859312653541565
Artery,baseline,5.52763819095477,0.10175130516290665
Artery,baseline,14.4444444444444,0.945253849029541
Artery,baseline,5.02008032128514,0.31689074635505676
Artery,baseline,12.0458891013384,0.8465938568115234
Artery,baseline,1.51515151515152,0.14532111585140228
Artery,baseline,2.69709543568465,0.18864724040031433
Artery,baseline,10.4854368932039,0.8530863523483276
Artery,baseline,5.63991323210412,0.30268681049346924
Artery,baseline,9.55284552845528,0.12250061333179474
Artery,baseline,7.78985507246377,0.5715494751930237
Artery,baseline,5.99250936329588,0.5529797077178955
Artery,baseline,7.85562632696391,0.5040656924247742
Artery,baseline,6.86567164179105,0.44908586144447327
Artery,baseline,1.44092219020173,0.21637815237045288
Artery,baseline,2.32896652110626,0.11899194121360779
Artery,baseline,1.4367816091954,0.05072183907032013
Artery,baseline,9.44444444444444,0.47848206758499146
Artery,baseline,1.19760479041916,0.02069319784641266
Artery,baseline,2.7027027027027,0.8751869201660156
Artery,baseline,2.45098039215686,0.3578426241874695
Artery,baseline,13.0630630630631,0.9690492749214172
Artery,baseline,12.4137931034483,0.8394302725791931
Artery,baseline,8.2089552238806,0.6252031326293945
Artery,baseline,2.53968253968254,0.8472581505775452
Artery,baseline,2.34604105571848,0.4807983338832855
Artery,baseline,3.45911949685535,0.9601330161094666
Artery,baseline,4.66666666666667,0.9291872978210449
Artery,baseline,3.2994923857868,0.3521290719509125
